"SIU";"LINHA";"SUBLINHA";"PC";" Endereço do Ponto";" Nº Imóvel";"Seq";"0";"1";"2";"3";"4";"5";"6";"7";"8";"9";"10";"11";"12";"13";"14";"15";"16";"17";"18";"19";"20";"21";"22";"23";" Total geral ";"Latitude.WGS84";"Longitude.WGS84";"X";"Y"
"30089";"35";"2";"1";"AMAZONAS, AVE";"6900";47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;"-19.9353217100312";"-43.9939562237198";"605284.53";"7795360.78"
"30092";"35";"2";"1";"AMAZONAS, AVE";"7100";48;0;0;0;0;0;0;0;1;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;4;"-19.9378228946133";"-43.9965310989074";"605013.39";"7795085.58"
"30095";"35";"2";"1";"AMAZONAS, AVE";"8292";49;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;4;"-19.94125873625926";"-44.00265746559694";"604369.96";"7794709.15"
"30097";"35";"2";"1";"AMAZONAS, AVE";"8720";50;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"-19.9444426002299";"-44.0048134739373";"604142.23";"7794358.12"
"30972";"35";"2";"1";"OLINTO MEIRELES, AVE";"304";58;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.9739000216115";"-44.0133501464761";"603229.67";"7791103.28"
"30973";"35";"2";"1";"OLINTO MEIRELES, AVE";"321";4;0;0;0;0;0;0;1;6;0;2;0;0;0;0;0;2;0;1;2;0;2;0;0;0;16;"-19.9739243100184";"-44.0130870794862";"603257.18";"7791100.43"
"31235";"35";"2";"1";"SINFRONIO BROCHADO, AVE";"91";3;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;5;"-19.9756042140263";"-44.0134746808975";"603215.53";"7790914.75"
"31237";"35";"2";"1";"SINFRONIO BROCHADO, AVE";"196";59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;"-19.975709491338";"-44.0144357679757";"603114.9";"7790903.69"
"31241";"35";"2";"1";"SINFRONIO BROCHADO, AVE";"773";2;0;0;0;0;0;0;3;2;0;0;3;4;0;0;2;0;0;3;2;0;0;0;0;0;19;"-19.9769689547643";"-44.0198291478307";"602549.76";"7790767.61"
"31441";"35";"2";"1";"VISCONDE DE IBITURUNA, AVE";"187";60;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"-19.9740639555858";"-44.0160554141756";"602946.5";"7791086.8"
"32392";"35";"2";"1";"AMAZONAS, AVE";"9610";51;0;0;0;0;0;0;0;2;0;0;0;0;4;3;0;5;2;1;0;0;1;0;0;0;18;"-19.949043492156";"-44.0116573085281";"603423";"7793853.16"
"32400";"35";"2";"1";"AMAZONAS, AVE";"9615";12;0;0;0;0;0;0;6;3;0;0;6;0;2;0;2;4;0;10;1;0;2;0;0;0;36;"-19.949558453356";"-44.0114004011469";"603449.55";"7793796.01"
"32527";"35";"2";"1";"AMAZONAS, AVE";"3045";25;0;0;0;0;0;0;0;1;0;2;0;2;0;0;0;0;0;0;0;0;2;0;0;0;7;"-19.93029965949842";"-43.96059694892534";"608779.38";"7795895.34"
"50000";"35";"2";"1";"GAL.DAVID SARNOFF, AVE";"4123";53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;"-19.9552691134793";"-44.0173243300677";"602825.91";"7793167.64"
"50001";"35";"2";"1";"GAL.DAVID SARNOFF, AVE";"5536";10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;"-19.9552457120655";"-44.0168349218623";"602877.14";"7793169.93"
"50002";"35";"2";"1";"GAL.DAVID SARNOFF, AVE";"9407";52;0;0;0;0;0;0;3;2;0;2;0;0;0;1;0;2;2;0;1;1;0;0;0;0;14;"-19.9536054776817";"-44.0186515257919";"602688.1";"7793352.57"
"50003";"35";"2";"1";"GAL.DAVID SARNOFF, AVE";"9406";11;0;0;0;0;0;0;2;1;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;7;"-19.9535163181347";"-44.0176100079771";"602797.15";"7793361.8"
"50010";"35";"2";"1";"TITO FULGENCIO, AVE";"65";9;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;"-19.9570536853729";"-44.0163647436294";"602925.17";"7792969.55"
"50011";"35";"2";"1";"TITO FULGENCIO, AVE";"250";54;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;2;0;0;0;0;0;0;0;0;6;"-19.9590221547821";"-44.0165346846234";"602906.11";"7792751.8"
"50012";"35";"2";"1";"TITO FULGENCIO, AVE";"345";8;0;0;0;0;0;0;2;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;"-19.9594616793462";"-44.0159200749783";"602970.14";"7792702.78"
"50013";"35";"2";"1";"TITO FULGENCIO, AVE";"604";55;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;3;"-19.9616431094794";"-44.0164630140133";"602911.91";"7792461.69"
"50014";"35";"2";"1";"TITO FULGENCIO, AVE";"651";7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;6;"-19.9620855425539";"-44.0158842121165";"602972.19";"7792412.37"
"50015";"35";"2";"1";"TITO FULGENCIO, AVE";"856";56;0;0;0;0;0;0;1;0;0;3;0;0;0;0;0;0;0;0;0;1;1;0;0;0;6;"-19.96400861327";"-44.0163405530373";"602923.19";"7792199.82"
"50016";"35";"2";"1";"TITO FULGENCIO, AVE";"905";6;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;"-19.9645461147038";"-44.015487261601";"603012.13";"7792139.81"
"50017";"35";"2";"1";"TITO FULGENCIO, AVE";"1136";57;0;0;0;0;0;0;1;0;0;2;0;0;0;0;1;0;0;1;2;1;0;0;0;0;8;"-19.9663788755991";"-44.0152353466877";"603037.3";"7791936.82"
"50018";"35";"2";"1";"TITO FULGENCIO, AVE";"1165";5;0;0;0;0;0;0;2;0;0;0;5;0;0;0;0;0;0;5;0;0;0;0;0;0;12;"-19.966174352602";"-44.0145599107802";"603108.11";"7791959.04"
"90093";"35";"2";"1";"AMAZONAS, AVE";"281";30;0;0;0;0;0;0;2;2;7;2;5;0;0;3;2;4;2;5;9;3;6;0;0;0;52;"-19.91865319726749";"-43.93755888877001";"611198.8";"7797169.22"
"90102";"35";"2";"1";"AMAZONAS, AVE";"686";32;0;0;0;0;0;0;7;8;4;0;0;3;4;6;2;1;8;8;13;0;5;0;0;0;69;"-19.92019870822188";"-43.94082595363335";"610855.75";"7797000.33"
"90104";"35";"2";"1";"AMAZONAS, AVE";"709";29;0;0;0;0;0;0;1;7;0;0;2;0;7;3;0;0;2;4;2;1;3;0;0;0;32;"-19.9206792347744";"-43.941202658563";"610815.98";"7796947.4"
"90111";"35";"2";"1";"AMAZONAS, AVE";"1518";33;0;0;0;0;0;0;7;4;2;0;1;11;0;0;1;5;3;7;7;0;2;0;0;0;50;"-19.92406558941248";"-43.94775115355061";"610128.2";"7796576.92"
"90117";"35";"2";"1";"AMAZONAS, AVE";"2054";34;0;0;0;0;0;0;0;3;0;0;0;2;0;0;0;0;0;3;3;0;0;0;0;0;11;"-19.92656026276991";"-43.9522084392917";"609659.94";"7796303.74"
"90125";"35";"2";"1";"AMAZONAS, AVE";"2536";35;0;0;0;0;0;0;2;1;0;0;0;0;1;8;0;0;0;3;2;0;3;0;0;0;20;"-19.92905681417608";"-43.95671142938058";"609186.91";"7796030.37"
"91216";"35";"2";"1";"DOS CAETES, RUA";"237";31;0;0;0;0;0;0;1;0;4;2;5;0;5;0;0;5;5;6;5;3;2;0;0;0;43;"-19.91718467696445";"-43.93621907653699";"611340.07";"7797330.86"
"91248";"35";"2";"1";"AMAZONAS, AVE";"1445";28;0;0;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;2;0;0;0;7;"-19.92404862396592";"-43.94723592679344";"610182.14";"7796578.46"
"91249";"35";"2";"1";"AMAZONAS, AVE";"2431";26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;"-19.9284564427832";"-43.95508866911212";"609357.17";"7796095.76"
"91251";"35";"2";"1";"AMAZONAS, AVE";"1887";27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;4;"-19.92595099647964";"-43.95064683197246";"609823.81";"7796370.15"
"20247";"3501A";"10";"1";"JOSE CANDIDO DA SILVEIRA, AVE";"2258";40;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;"-19.8835503585777";"-43.9154376810744";"613539.33";"7801039.41"
"20768";"3501A";"10";"1";"GUSTAVO DA SILVEIRA, RUA";"1820";42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;"-19.88343636418618";"-43.9132150812334";"613772.11";"7801050.53"
"20993";"3501A";"10";"1";"LAGO, RUA";"295";62;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;"-19.8690169347407";"-43.91047200102172";"614069.62";"7802644.53"
"21064";"3501A";"10";"1";"MARCELINO FERREIRA, RUA";"526";45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;"-19.8779956261744";"-43.9106812111886";"614041.29";"7801650.96"
"22751";"3501A";"10";"1";"CRISTIANO MACHADO, AVE";"1300";34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;"-19.89988513171588";"-43.92791882561542";"612221.09";"7799239.95"
"22753";"3501A";"10";"1";"CRISTIANO MACHADO, AVE";"1440";35;0;0;0;0;0;0;1;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;4;"-19.8966947181215";"-43.92737156753122";"612280.63";"7799592.68"
"40268";"3501A";"10";"1";"FLOR D'AGUA, RUA";"5";10;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;4;"-19.9004599086536";"-43.9903596665984";"605684.12";"7799216.76"
"40270";"3501A";"10";"1";"FLOR D'AGUA, RUA";"175";9;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;3;"-19.8984756342198";"-43.9905295795852";"605667.65";"7799436.47"
"40272";"3501A";"10";"1";"FLOR D'AGUA, RUA";"375";8;0;0;0;0;0;0;0;0;3;0;3;0;0;2;0;5;0;0;0;0;0;0;0;0;13;"-19.8964760440961";"-43.9905323218311";"605668.69";"7799657.77"
"40274";"3501A";"10";"1";"FLOR D'AGUA, RUA";"533";7;0;0;0;0;0;0;0;0;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;4;"-19.894386871068";"-43.9904008481408";"605683.84";"7799888.9"
"40277";"3501A";"10";"1";"FLOR D'AGUA, RUA";"735";6;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;"-19.8922255435248";"-43.990802461126";"605643.23";"7800128.35"
"40323";"3501A";"10";"1";"FLOR DA NOIVA, RUA";"221";13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;"-19.8988599404689";"-43.9857335883666";"606169.46";"7799390.92"
"40630";"3501A";"10";"1";"DOM PEDRO II, AVE";"1897";25;0;0;0;0;0;0;1;0;2;0;6;0;0;0;0;3;0;0;0;0;0;0;0;0;12;"-19.90832324895609";"-43.95927255761222";"608933.05";"7798326.68"
"41186";"3501A";"10";"1";"PASCHOAL COSTA, RUA";"90";5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;"-19.8925482510853";"-43.9924367010977";"605471.93";"7800093.66"
"41253";"3501A";"10";"1";"DOM PEDRO II, AVE";"1421";26;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;3;"-19.91109874603894";"-43.95565409859633";"609309.92";"7798017.16"
"41254";"3501A";"10";"1";"DOM PEDRO II, AVE";"2323";24;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.9086583152737";"-43.96311384017105";"608530.72";"7798292.08"
"41255";"3501A";"10";"1";"DOM PEDRO II, AVE";"2745";23;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;"-19.91070045683602";"-43.96677764324184";"608145.81";"7798068.43"
"41256";"3501A";"10";"1";"DOM PEDRO II, AVE";"3171";22;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.91216748422001";"-43.97073577908549";"607730.49";"7797908.61"
"41257";"3501A";"10";"1";"DOM PEDRO II, AVE";"3927";20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;"-19.91268426241521";"-43.97774351487097";"606996.6";"7797855.89"
"41259";"3501A";"10";"1";"DOM PEDRO II, AVE";"959";27;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.91417537189472";"-43.95290336279066";"609595.74";"7797674.87"
"41473";"3501A";"10";"1";"PRESIDENTE TANCREDO NEVES, AVE";"1930";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;"-19.8932399752268";"-43.993002400578";"605412.25";"7800017.46"
"90350";"3501A";"10";"1";"DO CONTORNO, AVE";"11530";30;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;"-19.9149434019352";"-43.9439011732314";"610537.51";"7797583.98"
"91200";"3501A";"10";"1";"DOS CAETES, RUA";"499";31;0;0;0;0;0;0;2;0;0;0;2;0;1;5;1;1;0;0;0;0;0;0;0;0;12;"-19.9165127306895";"-43.9387302506226";"611077.69";"7797406.89"
"20192";"3501A";"10";"2";"FRANCISCO RODRIGUES DE MIRANDA, RUA";"49";16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;"-19.8782935492397";"-43.9123552046948";"613865.81";"7801619.12"
"20193";"3501A";"10";"2";"FRANCISCO RODRIGUES DE MIRANDA, RUA";"61";15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;"-19.8776657411432";"-43.9139960662166";"613694.46";"7801689.71"
"20197";"3501A";"10";"2";"FRANCISCO RODRIGUES DE MIRANDA, RUA";"325";14;0;0;0;0;0;0;0;3;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;5;"-19.8766782714403";"-43.9157062191515";"613516.11";"7801800.15"
"20244";"3501A";"10";"2";"JOSE CANDIDO DA SILVEIRA, AVE";"1647";21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;"-19.8852474325456";"-43.9174739806925";"613324.93";"7800852.96"
"20246";"3501A";"10";"2";"JOSE CANDIDO DA SILVEIRA, AVE";"2115";20;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.88308415160967";"-43.91548135421708";"613535.09";"7801091.04"
"20992";"3501A";"10";"2";"LAGO, RUA";"133";2;0;0;0;0;0;5;0;0;0;1;0;4;0;0;0;0;0;0;0;1;0;0;0;0;11;"-19.8682460713356";"-43.9110959360921";"614004.84";"7802730.27"
"20993";"3501A";"10";"2";"LAGO, RUA";"295";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;"-19.8690169347407";"-43.91047200102172";"614069.62";"7802644.53"
"21311";"3501A";"10";"2";"SANTA ALIANCA, RUA";"27";6;0;0;0;0;0;2;0;3;0;0;0;0;0;2;0;0;2;0;0;0;1;0;0;0;10;"-19.8716526152045";"-43.9121677597307";"613890.18";"7802353.97"
"21342";"3501A";"10";"2";"DOS PARTIDOS, RUA";"305";3;0;0;0;0;0;0;0;6;3;1;0;2;0;0;0;0;4;0;0;1;0;0;0;0;17;"-19.8675336122901";"-43.9124415909805";"613864.45";"7802810.03"
"22374";"3501A";"10";"2";"MARIA APARECIDA, RUA";"120";4;0;0;0;0;0;2;0;0;0;1;0;0;0;2;0;0;1;0;0;0;0;0;0;0;6;"-19.8689402544714";"-43.9123648581779";"613871.48";"7802654.3"
"22378";"3501A";"10";"2";"SANTA AMELIA, RUA";"324";5;0;0;0;0;0;2;0;0;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"-19.8706855717306";"-43.912276931103";"613879.44";"7802461.07"
"40626";"3501A";"10";"2";"DOM PEDRO II, AVE";"1520";33;0;0;0;0;0;0;0;0;3;0;0;2;0;0;0;0;1;0;3;0;0;0;0;0;9;"-19.90995224699728";"-43.95607489100124";"609266.66";"7798144.32"
"41230";"3501A";"10";"2";"DOM PEDRO II, AVE";"4390";40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;"-19.91095472459237";"-43.98163027293519";"606590.91";"7798049.77"
"41246";"3501A";"10";"2";"DOM PEDRO II, AVE";"1980";34;0;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;9;"-19.90794316212856";"-43.95994403939118";"608863.02";"7798369.18"
"41248";"3501A";"10";"2";"DOM PEDRO II, AVE";"2728";36;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.91044022615272";"-43.96676137316167";"608147.69";"7798097.22"
"41249";"3501A";"10";"2";"DOM PEDRO II, AVE";"3098";37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;3;"-19.91169565772416";"-43.96991123410234";"607817.12";"7797960.3"
"41250";"3501A";"10";"2";"DOM PEDRO II, AVE";"3838";39;0;0;0;0;0;0;0;0;0;0;0;3;0;2;2;0;0;0;0;0;0;0;0;0;7;"-19.91242021505691";"-43.9770948226934";"607064.68";"7797884.7"
"41367";"3501A";"10";"2";"DOM PEDRO II, AVE";"5072";42;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;"-19.9051895726915";"-43.9855958192383";"606179.66";"7798690.32"
"90467";"3501A";"10";"2";"DOS GUARANIS, RUA";"422";30;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;3;0;1;1;0;0;0;0;7;"-19.9186186601759";"-43.943099775431";"610618.84";"7797176.7"
"90779";"3501A";"10";"2";"DOS TUPIS, RUA";"740";31;0;0;0;0;0;0;0;0;2;1;0;3;0;0;4;0;1;0;0;0;3;0;0;0;14;"-19.92034839856036";"-43.94401082781507";"610522.28";"7796985.86"
"90783";"3501A";"10";"2";"DOS TUPIS, RUA";"986";32;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;"-19.91979282413613";"-43.94629918151988";"610283.14";"7797048.85"
"91206";"3501A";"10";"2";"DOS TUPINAMBAS, RUA";"1065";29;0;0;0;0;0;2;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;8;"-19.9165157411201";"-43.9441841216556";"610506.8";"7797410.15"
"91232";"3501A";"10";"2";"DOS GUAICURUS, RUA";"690";28;0;0;0;0;0;0;0;0;2;4;0;0;0;2;0;0;0;0;0;0;0;0;0;0;8;"-19.91437238676324";"-43.93991620162534";"610955.04";"7797644.55"
"20237";"3501A";"12";"1";"JOSE CANDIDO DA SILVEIRA, AVE";"330";37;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;"-19.89386916712769";"-43.92404202737813";"612631.19";"7799903.17"
"20241";"3501A";"12";"1";"JOSE CANDIDO DA SILVEIRA, AVE";"870";38;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.8903486833622";"-43.9196965157469";"613088.62";"7800289.88"
"20249";"3501A";"12";"1";"JOSE CANDIDO DA SILVEIRA, AVE";"2530";42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;"-19.8797165777092";"-43.9127131198379";"613827.32";"7801461.87"
"20342";"3501A";"12";"1";"CRISTIANO MACHADO, AVE";"360";33;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.9045120379495";"-43.9340342029857";"611577.66";"7798731.94"
"20993";"3501A";"12";"1";"LAGO, RUA";"295";61;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.8690169347407";"-43.91047200102172";"614069.62";"7802644.53"
"22751";"3501A";"12";"1";"CRISTIANO MACHADO, AVE";"1300";35;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;"-19.89988513171588";"-43.92791882561542";"612221.09";"7799239.95"
"22753";"3501A";"12";"1";"CRISTIANO MACHADO, AVE";"1440";36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2;"-19.8966947181215";"-43.92737156753122";"612280.63";"7799592.68"
"40268";"3501A";"12";"1";"FLOR D'AGUA, RUA";"5";10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;"-19.9004599086536";"-43.9903596665984";"605684.12";"7799216.76"
"40272";"3501A";"12";"1";"FLOR D'AGUA, RUA";"375";8;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4;"-19.8964760440961";"-43.9905323218311";"605668.69";"7799657.77"
"40274";"3501A";"12";"1";"FLOR D'AGUA, RUA";"533";7;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;4;"-19.894386871068";"-43.9904008481408";"605683.84";"7799888.9"
"40277";"3501A";"12";"1";"FLOR D'AGUA, RUA";"735";6;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;"-19.8922255435248";"-43.990802461126";"605643.23";"7800128.35"
"40284";"3501A";"12";"1";"FLOR DA PAIXAO, RUA";"292";12;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;"-19.8983746840582";"-43.9866943172495";"606069.21";"7799445.23"
"40286";"3501A";"12";"1";"FLOR DAS PEDRAS, RUA";"355";15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;"-19.9020163064886";"-43.9866078044937";"606075.84";"7799042.15"
"40323";"3501A";"12";"1";"FLOR DA NOIVA, RUA";"221";13;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;"-19.8988599404689";"-43.9857335883666";"606169.46";"7799390.92"
"40630";"3501A";"12";"1";"DOM PEDRO II, AVE";"1897";25;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;"-19.90832324895609";"-43.95927255761222";"608933.05";"7798326.68"
"40657";"3501A";"12";"1";"DOM PEDRO II, AVE";"5001";17;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;3;"-19.90603812302795";"-43.98512133121857";"606228.76";"7798596.11"
"41186";"3501A";"12";"1";"PASCHOAL COSTA, RUA";"90";5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;"-19.8925482510853";"-43.9924367010977";"605471.93";"7800093.66"
"41253";"3501A";"12";"1";"DOM PEDRO II, AVE";"1421";26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;3;"-19.91109874603894";"-43.95565409859633";"609309.92";"7798017.16"
"41255";"3501A";"12";"1";"DOM PEDRO II, AVE";"2745";23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;"-19.91070045683602";"-43.96677764324184";"608145.81";"7798068.43"
"41257";"3501A";"12";"1";"DOM PEDRO II, AVE";"3927";20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;"-19.91268426241521";"-43.97774351487097";"606996.6";"7797855.89"
"41259";"3501A";"12";"1";"DOM PEDRO II, AVE";"959";27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;"-19.91417537189472";"-43.95290336279066";"609595.74";"7797674.87"
"41260";"3501A";"12";"1";"DOM PEDRO II, AVE";"625";28;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.91357760418273";"-43.94965984046697";"609935.67";"7797738.91"
"41262";"3501A";"12";"1";"DOM PEDRO II, AVE";"3617";21;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.91270768948529";"-43.97490650692733";"607293.55";"7797851.49"
"41360";"3501A";"12";"1";"ALIPIO DE MELO, RUA";"927";16;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.9037760102547";"-43.9870995578084";"606023.19";"7798847.71"
"41430";"3501A";"12";"1";"PRESIDENTE TANCREDO NEVES, AVE";"1620";3;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"-19.8954233152504";"-43.9920669859551";"605508.73";"7799775.24"
"41473";"3501A";"12";"1";"PRESIDENTE TANCREDO NEVES, AVE";"1930";4;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;"-19.8932399752268";"-43.993002400578";"605412.25";"7800017.46"
"90395";"3501A";"12";"1";"ESPIRITO SANTO, RUA";"101";32;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;2;0;3;0;0;0;0;7;"-19.91560375808413";"-43.93622487285067";"611340.57";"7797505.83"
"91200";"3501A";"12";"1";"DOS CAETES, RUA";"499";31;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;2;4;0;5;0;0;0;0;14;"-19.9165127306895";"-43.9387302506226";"611077.69";"7797406.89"
"20192";"3501A";"12";"2";"FRANCISCO RODRIGUES DE MIRANDA, RUA";"49";15;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;"-19.8782935492397";"-43.9123552046948";"613865.81";"7801619.12"
"20197";"3501A";"12";"2";"FRANCISCO RODRIGUES DE MIRANDA, RUA";"325";13;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.8766782714403";"-43.9157062191515";"613516.11";"7801800.15"
"20243";"3501A";"12";"2";"JOSE CANDIDO DA SILVEIRA, AVE";"1201";19;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.8879837621949";"-43.9187968306753";"613184.49";"7800551.01"
"20246";"3501A";"12";"2";"JOSE CANDIDO DA SILVEIRA, AVE";"2115";17;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.88308415160967";"-43.91548135421708";"613535.09";"7801091.04"
