"SIU";"LINHA";"SUBLINHA";"PC";" Endereço do Ponto";" Nº Imóvel";"Seq";"0";"1";"2";"3";"4";"5";"6";"7";"8";"9";"10";"11";"12";"13";"14";"15";"16";"17";"18";"19";"20";"21";"22";"23";" Total geral ";"Latitude.WGS84";"Longitude.WGS84";"X";"Y"
"40397";"4201";"1";"1";"ITARANA, RUA";"110";1;0;0;0;0;0;0;0;4;3;1;0;1;3;0;0;0;0;0;0;0;0;0;0;0;12;"-19.8930235659696";"-43.9697757729594";"607843.95";"7800026.7"
"40407";"4201";"1";"1";"JAGUARI, RUA";"133";23;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.9134576346763";"-43.9526947350823";"609618.07";"7797754.17"
"40409";"4201";"1";"1";"JAGUARI, RUA";"725";21;0;0;0;0;0;1;0;0;2;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;6;"-19.9087204893768";"-43.9556237356859";"609314.73";"7798280.35"
"40410";"4201";"1";"1";"JAGUARI, RUA";"975";20;0;0;0;0;0;1;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;5;"-19.9067630781749";"-43.9568367159913";"609189.1";"7798497.77"
"40510";"4201";"1";"1";"MIOSOTIS, RUA";"271";18;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;6;"-19.9049839657608";"-43.9592597970636";"608936.67";"7798696.24"
"40682";"4201";"1";"1";"PRAIA FORMOSA, RUA";"29";10;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;6;"-19.8987165383164";"-43.9692680999581";"607893.24";"7799396.32"
"41252";"4201";"1";"1";"DOM PEDRO II, AVE";"281";25;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;3;"-19.9129444169996";"-43.9464693714517";"610270.07";"7797806.9"
"41260";"4201";"1";"1";"DOM PEDRO II, AVE";"625";24;0;0;0;0;0;0;0;2;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;5;"-19.91357760418273";"-43.94965984046697";"609935.67";"7797738.91"
"41364";"4201";"1";"1";"SIENITA, RUA";"61";2;0;0;0;0;0;0;0;4;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;7;"-19.8905416022212";"-43.9700964392309";"607812.06";"7800301.59"
"90106";"4201";"1";"1";"AMAZONAS, AVE";"856";28;0;0;0;0;0;5;0;6;12;18;0;19;25;11;0;3;14;5;13;6;9;3;0;0;149;"-19.92108214576816";"-43.94240933391686";"610689.4";"7796903.6"
"90117";"4201";"1";"1";"AMAZONAS, AVE";"2054";30;0;0;0;0;0;1;0;0;0;0;0;2;4;0;5;2;2;0;0;2;0;0;0;0;18;"-19.92656026276991";"-43.9522084392917";"609659.94";"7796303.74"
"90125";"4201";"1";"1";"AMAZONAS, AVE";"2536";32;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;6;"-19.92905681417608";"-43.95671142938058";"609186.91";"7796030.37"
"90364";"4201";"1";"1";"CURITIBA, RUA";"618";27;0;0;0;0;0;2;0;1;0;3;0;2;5;13;12;8;3;7;3;2;0;0;0;0;61;"-19.91794523317407";"-43.94112900099776";"610825.6";"7797249.93"
"90775";"4201";"1";"1";"DOS TUPINAMBAS, RUA";"933";26;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;5;0;3;0;2;0;0;0;13;"-19.91677681015431";"-43.9430827281977";"610621.91";"7797380.53"
"30052";"4201";"1";"2";"AMAZONAS, AVE";"2863";23;0;0;0;0;0;1;1;0;0;0;3;0;0;4;0;0;0;0;0;0;0;0;0;0;9;"-19.92998015890498";"-43.9590529587819";"608941.2";"7795929.7"
"30076";"4201";"1";"2";"AMAZONAS, AVE";"5155";19;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"-19.92969075846611";"-43.97735691605234";"607025.62";"7795973.49"
"30080";"4201";"1";"2";"AMAZONAS, AVE";"5455";18;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;"-19.93062969487397";"-43.98151802693357";"606589.47";"7795872.22"
"30137";"4201";"1";"2";"JORNALISTA JOAO BOSCO, RUA";"646";3;0;0;0;0;0;4;5;3;17;6;15;3;1;0;2;0;4;0;0;0;0;0;0;0;60;"-19.9531477422134";"-43.9867549061401";"606026.33";"7793383.4"
"30299";"4201";"1";"2";"CANDIDO DE SOUZA, RUA";"849";12;0;0;0;0;0;10;0;0;5;0;6;0;4;0;0;0;2;0;0;0;1;0;0;0;28;"-19.9450881342419";"-43.9911400513774";"605572.79";"7794278.14"
"30301";"4201";"1";"2";"CANDIDO DE SOUZA, RUA";"925";15;0;0;0;0;0;0;1;0;0;0;0;6;2;2;0;0;0;0;3;0;0;0;0;0;14;"-19.9388294944127";"-43.9862538509587";"606088.33";"7794967.72"
"30303";"4201";"1";"2";"CANDIDO DE SOUZA, RUA";"1021";11;0;0;0;0;0;4;1;4;3;2;1;5;0;0;0;0;4;0;3;0;0;0;0;0;27;"-19.9465144591445";"-43.9934089030223";"605334.39";"7794121.71"
"30305";"4201";"1";"2";"CANDIDO DE SOUZA, RUA";"1243";14;0;0;0;0;0;2;0;0;4;0;1;3;2;0;2;0;1;0;0;0;0;0;0;0;15;"-19.9408173073216";"-43.9883081142408";"605872.01";"7794749.02"
"30307";"4201";"1";"2";"CANDIDO DE SOUZA, RUA";"1825";13;0;0;0;0;0;1;0;3;3;0;1;0;0;0;3;0;5;0;3;0;3;0;0;0;22;"-19.9429300695417";"-43.9894422348985";"605751.91";"7794515.91"
"30585";"4201";"1";"2";"ENGENHEIRO FELIPE CALDAS, RUA";"1";17;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;"-19.93205172240595";"-43.9844538960697";"606281.24";"7795716.7"
"30589";"4201";"1";"2";"ENGENHEIRO FELIPE CALDAS, RUA";"511";16;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;4;"-19.93496570222442";"-43.9843871183483";"606286.28";"7795394.16"
"31137";"4201";"1";"2";"REGIA, RUA";"123";9;0;0;0;0;0;5;0;1;4;0;1;1;3;0;0;0;0;0;0;0;0;0;0;0;15;"-19.9477378704932";"-43.9913669781202";"605547.28";"7793985.03"
"31139";"4201";"1";"2";"REGIA, RUA";"323";8;0;0;0;0;0;0;4;1;9;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;20;"-19.9474037926687";"-43.9895181133968";"605740.99";"7794020.84"
"31165";"4201";"1";"2";"SANTA CECILIA, RUA";"621";5;0;0;0;0;0;4;9;3;2;0;3;0;6;0;0;0;0;0;0;0;0;0;0;0;27;"-19.9519106222114";"-43.9888546443024";"605807.42";"7793521.64"
"31179";"4201";"1";"2";"SANTAREM, RUA";"15";10;0;0;0;0;0;4;0;3;5;2;7;1;0;0;0;0;3;0;2;0;0;0;0;0;27;"-19.9477065608412";"-43.9930147319459";"605374.85";"7793989.53"
"31185";"4201";"1";"2";"SANTAREM, RUA";"539";6;0;0;0;0;0;4;1;0;10;2;13;3;0;0;0;0;0;0;0;0;0;0;0;0;33;"-19.9501700322468";"-43.9890046683798";"605792.88";"7793714.37"
"31317";"4201";"1";"2";"TOMBADOR, RUA";"154";7;0;0;0;0;0;6;3;0;8;0;23;5;6;0;0;0;3;0;0;0;0;0;0;0;54;"-19.9478665882803";"-43.9892620438039";"605767.48";"7793969.46"
"32209";"4201";"1";"2";"ALEXANDRE MATHIAS ALVES, RUA";"206";2;0;0;0;0;0;2;3;3;2;2;3;0;6;2;2;0;0;0;2;0;0;0;0;0;27;"-19.9507995342244";"-43.9872740491964";"605973.57";"7793643.61"
"32343";"4201";"1";"2";"YARA LUCIA, RUA";"13";1;0;0;0;0;0;0;1;3;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;7;"-19.9511801223541";"-43.9854074057464";"606168.66";"7793600.31"
"32510";"4201";"1";"2";"AMAZONAS, AVE";"3787";20;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"-19.93119587604774";"-43.96823661470375";"607979.17";"7795801.08"
"32588";"4201";"1";"2";"AMAZONAS, AVE";"3203";22;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;3;"-19.93065442935685";"-43.96225670548648";"608605.42";"7795857.15"
"40122";"4201";"1";"2";"BONFIM, RUA";"38";31;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"-19.9119079244479";"-43.9428119096099";"610653.64";"7797919.21"
"40178";"4201";"1";"2";"CATUMBI, RUA";"205";41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;"-19.9048637852295";"-43.9639027798418";"608450.72";"7798712.54"
"40250";"4201";"1";"2";"ESPINOSA, RUA";"111";36;0;0;0;0;0;0;0;0;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;4;"-19.9071382003906";"-43.9579094422544";"609076.55";"7798456.95"
"40356";"4201";"1";"2";"ITAGUAI, RUA";"546";49;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;3;"-19.8949127289073";"-43.9713974649048";"607672.9";"7799818.66"
"40358";"4201";"1";"2";"ITAGUAI, RUA";"868";50;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;4;"-19.8918741749273";"-43.9719391097972";"607618.25";"7800155.29"
"40509";"4201";"1";"2";"MIOSOTIS, RUA";"160";37;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;3;"-19.9049011813468";"-43.9583458465219";"609032.4";"7798704.81"
"40511";"4201";"1";"2";"MIOSOTIS, RUA";"320";38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;"-19.9049255475756";"-43.9599159806501";"608868.02";"7798703.13"
"40615";"4201";"1";"2";"DOM PEDRO II, AVE";"296";32;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.91276773221361";"-43.94657213021501";"610259.44";"7797826.52"
"40626";"4201";"1";"2";"DOM PEDRO II, AVE";"1520";35;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.90995224699728";"-43.95607489100124";"609266.66";"7798144.32"
"40686";"4201";"1";"2";"PRESIDENTE CARLOS LUZ, AVE";"800";43;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;4;"-19.902356949653";"-43.96620372186111";"608211.56";"7798991.46"
"40911";"4201";"1";"2";"DESEMBARGADOR TORRES, RUA";"486";42;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.9055710593934";"-43.9638808849717";"608452.53";"7798634.25"
"41245";"4201";"1";"2";"DOM PEDRO II, AVE";"880";34;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;4;"-19.914023037109";"-43.95183066560787";"609708.13";"7797691.03"
"90005";"4201";"1";"2";"AFONSO PENA, AVE";"367";30;0;0;0;0;0;2;1;4;0;0;6;6;3;8;0;0;3;0;2;0;0;0;0;0;35;"-19.916560638236";"-43.94000966794604";"610943.73";"7797402.43"
"90009";"4201";"1";"2";"AFONSO PENA, AVE";"749";29;0;0;0;0;0;4;5;0;4;4;3;9;4;6;5;0;7;0;11;0;2;0;0;0;64;"-19.91976719971659";"-43.93804403284586";"611147.24";"7797046.25"
"90101";"4201";"1";"2";"AMAZONAS, AVE";"641";28;0;0;0;0;0;0;3;0;2;0;0;1;2;0;0;0;2;0;3;0;0;0;0;0;13;"-19.92038397479853";"-43.94068055443599";"610870.84";"7796979.73"
"90108";"4201";"1";"2";"AMAZONAS, AVE";"927";27;0;0;0;0;0;2;1;3;3;2;2;0;6;2;0;0;4;0;0;0;2;0;0;0;27;"-19.92163044922516";"-43.94292999838164";"610634.52";"7796843.26"
"90112";"4201";"1";"2";"AMAZONAS, AVE";"1695";26;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;2;0;3;0;0;0;0;0;7;"-19.9250573520471";"-43.94905214928188";"609991.34";"7796468.01"
"90116";"4201";"1";"2";"AMAZONAS, AVE";"2049";25;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;4;0;2;0;0;0;0;0;9;"-19.92671542289017";"-43.95201241739515";"609680.35";"7796286.44"
"91223";"4201";"1";"2";"AMAZONAS, AVE";"2481";24;0;0;0;0;0;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"-19.9287767782144";"-43.95564605927242";"609298.61";"7796060.67"
"10041";"4205";"1";"1";"AMERICO VESPUCIO, AVE";"365";8;0;0;0;0;0;0;1;0;1;2;0;0;0;1;0;0;0;2;0;0;0;0;0;0;7;"-19.888220023126";"-43.9547256451352";"609422.83";"7800548.61"
"10042";"4205";"1";"1";"AMERICO VESPUCIO, AVE";"435";7;0;0;0;0;0;0;0;0;6;4;1;3;0;4;0;0;0;2;0;0;0;0;0;0;20;"-19.8890500993508";"-43.9556751940143";"609322.85";"7800457.36"
"10073";"4205";"1";"1";"PRESIDENTE ANTONIO CARLOS, AVE";"561";14;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;"-19.9063581674647";"-43.9437860123378";"610555.53";"7798534.06"
"10079";"4205";"1";"1";"PRESIDENTE ANTONIO CARLOS, AVE";"955";13;0;0;0;0;0;0;0;0;0;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;5;"-19.9038659204529";"-43.9448292781845";"610448.05";"7798810.57"
"10083";"4205";"1";"1";"PRESIDENTE ANTONIO CARLOS, AVE";"1143";12;0;0;0;0;0;0;3;0;4;0;1;3;1;0;0;0;0;0;0;1;0;0;0;0;13;"-19.9011752902873";"-43.9459262668492";"610335.08";"7799109.07"
"10096";"4205";"1";"1";"PRESIDENTE ANTONIO CARLOS, AVE";"2127";10;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.8938954697295";"-43.9501614462217";"609896.75";"7799917.52"
"10101";"4205";"1";"1";"PRESIDENTE ANTONIO CARLOS, AVE";"2715";9;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;2;"-19.888822714239";"-43.9504584158732";"609869.16";"7800479.13"
"10349";"4205";"1";"1";"CONDE DE SARZEDAS, RUA";"88";4;0;0;0;0;0;5;5;0;6;2;1;0;0;2;0;0;0;0;0;0;0;0;0;0;21;"-19.8851913411266";"-43.9578358514916";"609099.29";"7800885.82"
"10524";"4205";"1";"1";"FREI CIPRIANO, RUA";"133";3;0;0;0;0;0;0;1;0;3;0;1;0;1;1;0;0;2;2;0;0;1;0;0;0;12;"-19.884173996519";"-43.9568141826549";"609206.95";"7800997.75"
"10967";"4205";"1";"1";"PINHEIROS, RUA";"351";5;0;0;0;0;0;1;0;0;7;2;0;3;1;2;0;2;4;2;3;0;0;0;0;0;27;"-19.8865032827909";"-43.9578758883958";"609094.2";"7800740.65"
"10968";"4205";"1";"1";"PINHEIROS, RUA";"849";6;0;0;0;0;0;1;0;0;6;6;0;0;4;0;2;0;0;0;0;0;0;0;0;0;19;"-19.8888660483942";"-43.9569399200698";"609190.57";"7800478.55"
"11333";"4205";"1";"1";"HENRIQUE DINIZ, RUA";"278";1;0;0;0;0;0;1;2;0;7;6;13;2;0;2;2;0;0;2;2;0;0;0;0;0;39;"-19.88298369956";"-43.9553450260962";"609361.58";"7801128.53"
"11336";"4205";"1";"1";"HENRIQUE DINIZ, RUA";"472";2;0;0;0;0;0;0;0;0;1;0;3;2;1;0;3;0;0;0;0;1;0;0;0;0;11;"-19.883508946309";"-43.9566402093051";"609225.62";"7801071.24"
"12519";"4205";"1";"1";"PRESIDENTE ANTONIO CARLOS, AVE";"417";15;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"-19.9080882372219";"-43.9434092240988";"610593.77";"7798342.34"
"12520";"4205";"1";"1";"PRESIDENTE ANTONIO CARLOS, AVE";"1859";11;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.8962709493987";"-43.9493364208592";"609981.48";"7799654.08"
"30040";"4205";"1";"1";"ALEXANDRE SIQUEIRA, RUA";"140";52;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;"-19.9496252278464";"-43.9812028577887";"606609.71";"7793769.73"
"30402";"4205";"1";"1";"CONSELHEIRO CARNEIRO DE CAMPOS, RUA";"32";44;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;"-19.944835423218";"-43.9795652361791";"606784.31";"7794298.79"
"30405";"4205";"1";"1";"CONSELHEIRO CUNHA DE FIGUEIREDO, RUA";"212";45;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.9465365944598";"-43.9783915118375";"606906";"7794109.77"
"30483";"4205";"1";"1";"DESEMBARGADOR BARCELOS, RUA";"792";32;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;2;2;0;1;0;0;0;0;7;"-19.9306947368619";"-43.9760519355954";"607161.53";"7795861.54"
"30484";"4205";"1";"1";"DESEMBARGADOR BARCELOS, RUA";"1026";33;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;3;"-19.9323853855854";"-43.9776032069807";"606998.03";"7795675.42"
"30485";"4205";"1";"1";"DESEMBARGADOR BARCELOS, RUA";"1316";34;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;1;0;0;0;0;5;"-19.9339889692364";"-43.9797769806108";"606769.44";"7795499.33"
"30493";"4205";"1";"1";"DIABASE, RUA";"200";24;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;2;0;0;0;0;0;0;6;"-19.9213721339619";"-43.9604261081366";"608803.37";"7796883.27"
"30760";"4205";"1";"1";"ITUIUTABA, RUA";"254";23;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;"-19.91961763927687";"-43.95929515836738";"608922.95";"7797076.71"
"30823";"4205";"1";"1";"LAGOA DA PRATA, RUA";"84";35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;"-19.9363231177895";"-43.9809518488418";"606644.91";"7795241.75"
"30825";"4205";"1";"1";"LAGOA DA PRATA, RUA";"426";36;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;"-19.9391403711806";"-43.9826271046378";"606467.69";"7794931.02"
"30828";"4205";"1";"1";"LAGOA DA PRATA, RUA";"892";38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;"-19.943847755529";"-43.9838555686064";"606335.97";"7794410.82"
"30858";"4205";"1";"1";"GEROSINO PEREIRA DE ALMEIDA, RUA";"1505";47;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;"-19.9477618094377";"-43.9759722177633";"607158.36";"7793972.63"
"31050";"4205";"1";"1";"PLATINA, RUA";"960";27;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.921375879617";"-43.9669124622179";"608124.44";"7796887.04"
"31052";"4205";"1";"1";"PLATINA, RUA";"1252";28;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;4;"-19.9228137435094";"-43.9690328809041";"607901.52";"7796729.27"
"31055";"4205";"1";"1";"PLATINA, RUA";"1498";29;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;4;"-19.9243229657137";"-43.9707475951511";"607721.02";"7796563.34"
"31451";"4205";"1";"1";"FREI ANDREONI, RUA";"171";46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;"-19.9471034246098";"-43.9769359214442";"607057.95";"7794046.11"
"31708";"4205";"1";"1";"ARMANDO SERGIO DE AGUIAR, RUA";"2";48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;"-19.9481705780012";"-43.9755172259399";"607205.7";"7793927.1"
"90180";"4205";"1";"1";"AUGUSTO DE LIMA, AVE";"1504";20;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;1;0;0;0;5;"-19.92128019225963";"-43.95067163899924";"609824.44";"7796887.1"
"90182";"4205";"1";"1";"AUGUSTO DE LIMA, AVE";"1800";21;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;5;"-19.92062343354465";"-43.95337604954264";"609541.82";"7796961.55"
"90188";"4205";"1";"1";"AUGUSTO DE LIMA, AVE";"2130";22;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;3;"-19.9198893223411";"-43.956363354585";"609229.64";"7797044.74"
"90778";"4205";"1";"1";"DOS TUPIS, RUA";"650";18;0;0;0;0;0;0;1;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;5;"-19.9205536268813";"-43.9432354766867";"610603.29";"7796962.64"
"91112";"4205";"1";"1";"DOS TUPINAMBAS, RUA";"648";16;0;0;0;0;0;0;0;0;0;0;0;2;6;0;3;0;8;0;0;0;0;0;0;0;19;"-19.9173379471212";"-43.9403051843593";"610912.26";"7797316.6"
"91122";"4205";"1";"1";"CURITIBA, RUA";"786";17;0;0;0;0;0;1;1;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;7;"-19.91921880823711";"-43.9414797380372";"610788";"7797109.21"
"10035";"4205";"1";"2";"ALVARO MATA, RUA";"523";48;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.884182706004";"-43.9585644523393";"609023.7";"7800997.92"
"10044";"4205";"1";"2";"AMERICO VESPUCIO, AVE";"570";40;0;0;0;0;0;0;2;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;5;"-19.8870530295626";"-43.9536423018673";"609537.05";"7800677.06"
"10056";"4205";"1";"2";"ANDRE DE MELO E CASTRO, RUA";"228";52;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2;0;0;0;0;0;0;0;0;5;"-19.8827015631487";"-43.9542754858304";"609473.75";"7801159.06"
"10074";"4205";"1";"2";"PRESIDENTE ANTONIO CARLOS, AVE";"618";33;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.9060357305133";"-43.9433369707845";"610602.76";"7798569.45"
"10087";"4205";"1";"2";"PRESIDENTE ANTONIO CARLOS, AVE";"1280";35;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"-19.9005533256015";"-43.9457512749551";"610353.83";"7799177.79"
"10091";"4205";"1";"2";"PRESIDENTE ANTONIO CARLOS, AVE";"1694";36;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;2;"-19.89667667064613";"-43.9485879363022";"610059.56";"7799608.69"
"10102";"4205";"1";"2";"PRESIDENTE ANTONIO CARLOS, AVE";"2782";38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;2;"-19.8879949316158";"-43.9504997841485";"609865.4";"7800570.77"
"10523";"4205";"1";"2";"FREI CIPRIANO, RUA";"88";49;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;3;"-19.8846489201678";"-43.9568157536972";"609206.46";"7800945.19"
"10560";"4205";"1";"2";"HENRIQUE DIAS, RUA";"746";44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;"-19.8871895877446";"-43.9593358751958";"608940.88";"7800665.64"
"10561";"4205";"1";"2";"HENRIQUE DIAS, RUA";"842";45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;"-19.8868391811731";"-43.9600620905641";"608865.09";"7800704.89"
"11334";"4205";"1";"2";"HENRIQUE DINIZ, RUA";"315";51;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.8829427417933";"-43.9551865486967";"609378.2";"7801132.96"
"12517";"4205";"1";"2";"PRESIDENTE ANTONIO CARLOS, AVE";"970";34;0;0;0;0;0;0;0;3;0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;7;"-19.9035787644434";"-43.9444325471101";"610489.78";"7798842.09"
"30040";"4205";"1";"2";"ALEXANDRE SIQUEIRA, RUA";"140";1;0;0;0;0;0;0;0;5;0;0;0;1;3;0;0;0;1;0;0;3;0;0;0;0;13;"-19.9496252278464";"-43.9812028577887";"606609.71";"7793769.73"
"30414";"4205";"1";"2";"CONSELHEIRO SARAIVA, RUA";"404";12;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.9321173656033";"-43.9711960619131";"607668.8";"7795700.99"
"30486";"4205";"1";"2";"DESEMBARGADOR BARCELOS, RUA";"1331";8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;4;"-19.9341035300354";"-43.9798222028846";"606764.63";"7795486.68"
"30494";"4205";"1";"2";"DIABASE, RUA";"323";21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;0;1;0;0;0;0;0;6;"-19.92230278434707";"-43.96055140096317";"608789.62";"7796780.35"
"30822";"4205";"1";"2";"LAGOA DA PRATA, RUA";"75";7;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;3;"-19.9363324810022";"-43.9808041676808";"606660.36";"7795240.62"
"30824";"4205";"1";"2";"LAGOA DA PRATA, RUA";"353";6;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;1;0;0;0;0;5;"-19.938505710427";"-43.9822334939702";"606509.31";"7795001.01"
"30829";"4205";"1";"2";"LAGOA DA PRATA, RUA";"979";4;0;0;0;0;0;0;2;0;0;0;0;1;0;3;0;0;1;4;0;0;0;0;0;0;11;"-19.944633764229";"-43.9839654896723";"606323.94";"7794323.9"
"30830";"4205";"1";"2";"LAGOA DA PRATA, RUA";"1117";3;0;0;0;0;0;1;0;1;0;1;0;0;3;0;1;0;3;0;0;0;0;0;0;0;10;"-19.9464536921962";"-43.9844174733527";"606275.42";"7794122.77"
"30970";"4205";"1";"2";"OLINDA, RUA";"285";10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;"-19.9313355946356";"-43.974900603922";"607281.6";"7795789.88"
"30971";"4205";"1";"2";"OLINDA, RUA";"457";9;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;4;0;0;0;0;0;6;"-19.9324570868758";"-43.9765756345344";"607105.53";"7795666.83"
"31007";"4205";"1";"2";"DOS PAMPAS, RUA";"93";22;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;2;0;4;1;0;0;0;0;0;11;"-19.9210554851418";"-43.9583660868244";"609019.21";"7796916.98"
